path	classification	delivery_boundary	proposed_template_id	evidence_reason
test/Parrot.Core.Tests/AgentTaskSchedulingProvider.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentTaskTestSessionFactory.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/AgentTaskTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/CompactorAndContextTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ConfigurationTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ControlledTimeProvider.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/CredentialStoreTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/DirectAgentSessions.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/DrainTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/EventBrokerTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/EventPayloadTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ExecCommandToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ExecutableLocatorTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/FailureTool.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/FilesystemReadSecurityTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/FixedToolFactory.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/GlobToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/GrepToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/HeldTool.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ITestToolFactory.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/IdentityStorageTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ImageAdapterTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ImageArtifactRepositoryTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ImageArtifactStoreTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/InMemoryCredentialStore.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/InputAdmissionTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/MacSeatbeltSandboxTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ModeRegistryTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ModelCatalogueTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/OAuthTokenSourceTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/OpenAICompatibleProviderAuthTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/OpenAICompatibleProviderTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/OpenAiOAuthClientTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/Parrot.Core.Tests.csproj	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ParrotServiceTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/PermissionBrokerTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/PipeProcessOutputFilesTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ProcessOutputBlobStoreTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ProcessRunnerTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ProviderErrorsTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ProviderRegistryTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/PtyTranscriptTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/QuestionBrokerTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/QuestionToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/QueuePushSourceFileToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/QueueStoreTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/QueueToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ReadImageToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ReadToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/RequestWritePermissionToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ResponsesAdapterTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/RetryingProviderTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/RunAgentTasksToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ScriptedProvider.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/SecurityProfileTestFactory.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/SecurityProfileTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/SessionStoreTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/SettledTool.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ShellProcessInteractionTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ShellProcessOwnersTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/StatePathsTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/StatusDrainTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/StatusRegistryTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/SteppedProvider.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/StorageInvariantTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/StructuredConversationRepositoryTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/SubagentTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/SystemBrowserOpenerTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/TestModels.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/TestTimeout.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ToolDefinitionCatalogTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/ToolOutputBlobStoreTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/UnusedProvider.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/WaitToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/WebAddressPolicyTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/WebFetcherTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/WorkingDirectoryClaimTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
test/Parrot.Core.Tests/WriteEditToolTests.cs	errors-that-cannot-reach-a-model			Test-only source/data is not loaded by production delivery paths.
tools/Parrot.Analyzers/AnalyzerReleases.Shipped.md	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
tools/Parrot.Analyzers/AnalyzerReleases.Unshipped.md	protocol-tokens-schema			Build/source/configuration content contains no confirmed repository-authored prose at an in-scope delivery boundary; literals are identifiers, wire/schema tokens, data, or unreachable diagnostics.
